CityID,ObsID,year,LastObservation,City,metro_names,Country,continent,region,subregion,state_name,state_abbr,population,longitude,latitude,Walking,Cycling,Motorbykes,Active,Bus,Car,IncomeGroup,DataSource,DataLink,GDPPP 2022
M10942,ID1196,2018,NO,Cannes-Antibes,Cannes-Antibes,France,Europe,Europe,Western Europe,,,239568,7.0174,43.5534,0.092,0.015,0.077,0.107,0.11,0.783,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10942,ID1197,2019,NO,Cannes-Antibes,Cannes-Antibes,France,Europe,Europe,Western Europe,,,239568,7.0174,43.5534,0.092,0.015,0.077,0.107,0.11,0.783,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10942,ID1198,2020,YES,Cannes-Antibes,Cannes-Antibes,France,Europe,Europe,Western Europe,,,239568,7.0174,43.5534,0.091,0.018,0.075,0.109,0.111,0.78,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10943,ID1199,2011,YES,Cannock Chase,Cannock Chase,United Kingdom,Europe,Europe,Northern Europe,,,98820,-1.9944,52.7104,0.084337349,0.014056225,0.008032129,0.098393574,0.051204819,0.850401606,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10944,ID1200,2001,NO,Cardiff,Cardiff,United Kingdom,Europe,Europe,Northern Europe,,,361962,-3.1791,51.4816,0.013605442,0.005668934,0.007936508,0.019274376,0.178004535,0.802721088,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10944,ID1201,2011,YES,Cardiff,Cardiff,United Kingdom,Europe,Europe,Northern Europe,,,361962,-3.1791,51.4816,0.161971831,0.038229376,0.004024145,0.200201207,0.142857143,0.65694165,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10945,ID1202,2011,YES,Carlisle,Carlisle,United Kingdom,Europe,Europe,Northern Europe,,,108331,-2.9382,54.8951,0.173869347,0.028140704,0.006030151,0.20201005,0.08040201,0.71758794,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10946,ID1203,2011,YES,Carpi,Carpi,Italy,Europe,Europe,Southern Europe,,,72013,10.8776,44.7832,0.066706671,0.107810781,0.01950195,0.174517452,0.01820182,0.807280728,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10947,ID1204,2001,NO,Caserta ,Caserta ,Italy,Europe,Europe,Southern Europe,,,73001,14.33,41.0725,0.103686864,0.015913808,0.0252051,0.119600672,0.074132648,0.80626668,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10947,ID1205,2011,YES,Caserta ,Caserta ,Italy,Europe,Europe,Southern Europe,,,73001,14.33,41.0725,0.114422885,0.030106021,0.021804361,0.144528906,0.057411482,0.798059612,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10948,ID1208,2001,NO,Catanzaro,Catanzaro,Italy,Europe,Europe,Southern Europe,,,84849,16.5877,38.9108,0.124579125,0.000408122,0.029486787,0.124987246,0.086725844,0.788286909,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10948,ID1209,2011,YES,Catanzaro,Catanzaro,Italy,Europe,Europe,Southern Europe,,,84849,16.5877,38.9108,0.106321264,0.00060012,0.019103821,0.106921384,0.102620524,0.790458092,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10949,ID1210,2010,NO,Cayenne,Cayenne,France,Europe,Europe,Western Europe,,,63468,-52.3135,4.9224,NA,NA,NA,0.123644252,0.046637744,0.829718004,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10949,ID1211,2011,NO,Cayenne,Cayenne,France,Europe,Europe,Western Europe,,,63468,-52.3135,4.9224,NA,NA,NA,0.120652174,0.05,0.829347826,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10949,ID1212,2012,NO,Cayenne,Cayenne,France,Europe,Europe,Western Europe,,,63468,-52.3135,4.9224,NA,NA,NA,0.113413304,0.050163577,0.836423119,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10949,ID1213,2013,NO,Cayenne,Cayenne,France,Europe,Europe,Western Europe,,,63468,-52.3135,4.9224,NA,NA,NA,0.108315098,0.051422319,0.840262582,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10949,ID1214,2014,NO,Cayenne,Cayenne,France,Europe,Europe,Western Europe,,,63468,-52.3135,4.9224,NA,NA,NA,0.101545254,0.056291391,0.842163355,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10949,ID1215,2015,NO,Cayenne,Cayenne,France,Europe,Europe,Western Europe,,,63468,-52.3135,4.9224,NA,NA,NA,0.092119867,0.058823529,0.849056604,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10949,ID1216,2016,NO,Cayenne,Cayenne,France,Europe,Europe,Western Europe,,,63468,-52.3135,4.9224,NA,NA,NA,0.088987764,0.064516129,0.846496107,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10949,ID1217,2017,NO,Cayenne,Cayenne,France,Europe,Europe,Western Europe,,,63468,-52.3135,4.9224,0.079079079,0.036036036,0.063063063,0.115115115,0.063063063,0.821821822,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10949,ID1218,2018,NO,Cayenne,Cayenne,France,Europe,Europe,Western Europe,,,63468,-52.3135,4.9224,0.080919081,0.035964036,0.068931069,0.116883117,0.062937063,0.82017982,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10949,ID1219,2019,NO,Cayenne,Cayenne,France,Europe,Europe,Western Europe,,,63468,-52.3135,4.9224,0.082082082,0.037037037,0.068068068,0.119119119,0.062062062,0.818818819,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10949,ID1220,2020,YES,Cayenne,Cayenne,France,Europe,Europe,Western Europe,,,63468,-52.3135,4.9224,0.084084084,0.036036036,0.07007007,0.12012012,0.061061061,0.818818819,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10950,ID1221,2012,NO,Celle,Celle,Germany,Europe,Europe,Western Europe,,,70138,10.082,52.6241,0.06471183,0.248736097,NA,0.313447927,0.069767442,0.616784631,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10950,ID1222,2016,YES,Celle,Celle,Germany,Europe,Europe,Western Europe,,,70138,10.082,52.6241,0.054,0.259,0.016,0.313,0.068,0.619,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10951,ID1223,2011,YES,Cerignola,Cerignola,Italy,Europe,Europe,Southern Europe,,,57152,15.8995,41.2653,0.183254976,0.017405222,0.00440132,0.200660198,0.039611884,0.759727918,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10952,ID1224,2007,NO,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,0.13,0.03,0.02,0.16,0.12,0.72,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10952,ID1225,2010,NO,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,NA,NA,NA,0.123404255,0.128723404,0.74787234,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10952,ID1226,2011,NO,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,0.117988201,0.03149685,0.02759724,0.149485051,0.124987501,0.725527447,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10952,ID1227,2012,NO,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,NA,NA,NA,0.123535676,0.137380192,0.739084132,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10952,ID1228,2013,NO,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,NA,NA,NA,0.121535181,0.135394456,0.743070362,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10952,ID1229,2014,NO,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,NA,NA,NA,0.120597652,0.132337247,0.747065101,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10952,ID1230,2015,NO,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,NA,NA,NA,0.119914347,0.133832976,0.746252677,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10952,ID1231,2016,NO,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,NA,NA,NA,0.116254037,0.128094726,0.755651238,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10952,ID1232,2017,NO,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,0.103,0.065,0.011,0.168,0.11,0.722,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10952,ID1233,2018,NO,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,0.103896104,0.06993007,0.011988012,0.173826174,0.10989011,0.716283716,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10952,ID1234,2019,NO,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,0.103896104,0.06993007,0.011988012,0.173826174,0.10989011,0.716283716,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10952,ID1235,2020,YES,Chambéry,Chambéry,France,Europe,Europe,Western Europe,,,117893,5.9178,45.5646,0.104,0.074,0.012,0.178,0.108,0.714,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1237,2007,NO,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,0.1,0.02,0.03,0.12,0.13,0.75,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1238,2010,NO,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,NA,NA,NA,0.136797455,0.164369035,0.69883351,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1239,2011,NO,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,0.131193864,0.022000202,0.026339691,0.153194066,0.158441821,0.688364113,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1240,2012,NO,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,NA,NA,NA,0.129100529,0.17037037,0.700529101,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1241,2013,NO,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,NA,NA,NA,0.123011665,0.169671262,0.707317073,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1242,2014,NO,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,NA,NA,NA,0.12195122,0.172852598,0.705196182,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1243,2015,NO,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,NA,NA,NA,0.115711253,0.168789809,0.715498938,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1244,2016,NO,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,NA,NA,NA,0.110169492,0.168432203,0.721398305,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1245,2017,NO,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,0.106,0.042,0.015,0.148,0.158,0.694,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1246,2018,NO,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,0.108108108,0.043043043,0.014014014,0.151151151,0.159159159,0.68968969,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1247,2019,NO,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,0.108,0.043,0.014,0.151,0.161,0.688,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10953,ID1248,2020,YES,Chartres,Chartres,France,Europe,Europe,Western Europe,,,75877,1.489,48.4485,0.109,0.045,0.014,0.154,0.162,0.684,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10954,ID1249,2011,YES,Chelmsford,Chelmsford,United Kingdom,Europe,Europe,Northern Europe,,,175196,0.4686,51.7356,0.109657948,0.031187123,0.007042254,0.14084507,0.1861167,0.673038229,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10955,ID1250,2011,YES,Cheltenham,Cheltenham,United Kingdom,Europe,Europe,Northern Europe,,,117173,-2.0783,51.8994,0.195979899,0.070351759,0.008040201,0.266331658,0.07839196,0.655276382,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10956,ID1259,2007,NO,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,0.13,0.03,0.04,0.16,0.09,0.75,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10956,ID1260,2010,NO,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,NA,NA,NA,0.115261473,0.096051227,0.7886873,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10956,ID1261,2011,NO,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,0.104560844,0.03345947,0.03345947,0.138020315,0.089623581,0.772356104,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10956,ID1262,2012,NO,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,NA,NA,NA,0.109574468,0.096808511,0.793617021,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10956,ID1263,2013,NO,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,NA,NA,NA,0.10403397,0.095541401,0.800424628,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10956,ID1264,2014,NO,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,NA,NA,NA,0.098831031,0.089266738,0.811902232,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10956,ID1265,2015,NO,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,NA,NA,NA,0.09893617,0.088297872,0.812765957,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10956,ID1266,2016,NO,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,NA,NA,NA,0.094781683,0.086261981,0.818956337,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10956,ID1267,2017,NO,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,0.085085085,0.041041041,0.022022022,0.126126126,0.079079079,0.794794795,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10956,ID1268,2018,NO,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,0.088911089,0.044955045,0.021978022,0.133866134,0.077922078,0.788211788,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10956,ID1269,2019,NO,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,0.088911089,0.044955045,0.021978022,0.133866134,0.077922078,0.788211788,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10956,ID1270,2020,YES,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,France,Europe,Europe,Western Europe,,,77808,-1.6167,49.6333,0.09,0.051,0.021,0.141,0.075,0.784,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10957,ID1271,2011,YES,Cheshire West and Chester,Cheshire West and Chester,United Kingdom,Europe,Europe,Northern Europe,,,336855,-2.892,53.1934,0.106747231,0.028197382,0.007049345,0.134944612,0.060422961,0.804632427,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10958,ID1272,2011,YES,Chesterfield,Chesterfield,United Kingdom,Europe,Europe,Northern Europe,,,104553,-1.4216,53.235,0.115461847,0.011044177,0.008032129,0.126506024,0.100401606,0.773092369,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10959,ID1287,2011,YES,Colchester,Colchester,United Kingdom,Europe,Europe,Northern Europe,,,188866,0.9042,51.8892,0.133668342,0.042211055,0.009045226,0.175879397,0.145728643,0.67839196,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10960,ID1288,2007,NO,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,0.12,0.05,0.03,0.17,0.1,0.73,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10960,ID1289,2010,NO,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,NA,NA,NA,0.152466368,0.121076233,0.726457399,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10960,ID1290,2011,NO,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,0.145266152,0.059223893,0.033624543,0.204490045,0.108695652,0.686814303,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10960,ID1291,2012,NO,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,NA,NA,NA,0.158482143,0.118303571,0.723214286,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10960,ID1292,2013,NO,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,NA,NA,NA,0.153674833,0.120267261,0.726057906,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10960,ID1293,2014,NO,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,NA,NA,NA,0.14972067,0.121787709,0.72849162,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10960,ID1294,2015,NO,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,NA,NA,NA,0.14349277,0.120133482,0.736373749,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10960,ID1295,2016,NO,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,NA,NA,NA,0.144284129,0.128745838,0.726970033,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10960,ID1296,2017,NO,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,0.132,0.089,0.011,0.221,0.113,0.666,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10960,ID1297,2018,NO,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,0.131131131,0.09009009,0.01001001,0.221221221,0.114114114,0.664664665,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10960,ID1298,2019,NO,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,0.131131131,0.09009009,0.01001001,0.221221221,0.114114114,0.664664665,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10960,ID1299,2020,YES,Colmar,Colmar,France,Europe,Europe,Western Europe,,,67730,7.3585,48.0795,0.132,0.091,0.011,0.223,0.113,0.664,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10961,ID1309,2011,YES,Como,Como,Italy,Europe,Europe,Southern Europe,,,83691,9.0852,45.808,0.106842737,0.036014406,0.046218487,0.142857143,0.152661064,0.704481793,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10962,ID1316,2011,YES,Cosenza,Cosenza,Italy,Europe,Europe,Southern Europe,,,63909,16.2532,39.2983,0.134440332,0.00280084,0.00460138,0.137241172,0.092427728,0.770331099,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10963,ID1325,2001,NO,Coventry,Coventry,United Kingdom,Europe,Europe,Northern Europe,,,356682,-1.5197,52.4068,0.098294885,0.026078235,0.008024072,0.124373119,0.12337011,0.75225677,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10963,ID1326,2011,YES,Coventry,Coventry,United Kingdom,Europe,Europe,Northern Europe,,,356682,-1.5197,52.4068,0.120967742,0.027217742,0.006048387,0.148185484,0.138104839,0.713709677,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10964,ID1327,2011,YES,Crawley,Crawley,United Kingdom,Europe,Europe,Northern Europe,,,111605,-0.183,51.1133,0.09054326,0.026156942,0.006036217,0.116700201,0.197183099,0.6861167,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10965,ID1328,2007,NO,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,0.1,0.01,0.01,0.11,0.26,0.63,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10965,ID1329,2010,NO,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,NA,NA,NA,0.098059244,0.26557712,0.636363636,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10965,ID1330,2011,NO,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,0.094763092,0.010374065,0.012069825,0.105137157,0.26234414,0.632518703,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10965,ID1331,2012,NO,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,NA,NA,NA,0.094608342,0.263479145,0.641912513,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10965,ID1332,2013,NO,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,NA,NA,NA,0.09155646,0.261444557,0.646998983,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10965,ID1333,2014,NO,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,NA,NA,NA,0.087398374,0.265243902,0.647357724,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10965,ID1334,2015,NO,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,NA,NA,NA,0.086294416,0.268020305,0.645685279,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10965,ID1335,2016,NO,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,NA,NA,NA,0.078331638,0.274669379,0.646998983,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10965,ID1336,2017,NO,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,0.076,0.014,0.005,0.09,0.272,0.638,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10965,ID1337,2018,NO,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,0.077,0.014,0.005,0.091,0.273,0.636,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10965,ID1338,2019,NO,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,0.077,0.014,0.005,0.091,0.273,0.636,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10965,ID1339,2020,YES,Creil,Creil,France,Europe,Europe,Western Europe,,,77710,2.4836,49.2596,0.074074074,0.014014014,0.005005005,0.088088088,0.279279279,0.632632633,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10966,ID1340,2001,NO,Cremona,Cremona,Italy,Europe,Europe,Southern Europe,,,70845,10.0333,45.1333,0.093552839,0.106959779,0.042981073,0.200512618,0.054219243,0.745268139,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10966,ID1341,2011,YES,Cremona,Cremona,Italy,Europe,Europe,Southern Europe,,,70845,10.0333,45.1333,0.086517303,0.139927986,0.028105621,0.226445289,0.036207241,0.737347469,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10967,ID1342,2011,YES,Dacorum,Dacorum,United Kingdom,Europe,Europe,Northern Europe,,,152881,-0.4718,51.7527,0.106639839,0.012072435,0.007042254,0.118712274,0.135814889,0.745472837,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10968,ID1343,2011,YES,Darlington,Darlington,United Kingdom,Europe,Europe,Northern Europe,,,106337,-1.5504,54.5231,0.141993958,0.025176234,0.004028197,0.167170191,0.09264854,0.740181269,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10969,ID1353,2011,YES,Derby,Derby,United Kingdom,Europe,Europe,Northern Europe,,,256619,-1.4746,52.9225,0.132663317,0.03919598,0.009045226,0.171859296,0.106532663,0.72160804,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
