ID,City,state_name,state_abbr,Country,year,population,longitude,latitude,Walking,Cycling,Active,Bus,Car,IncomeGroup,Region,LastObservation,metro_names,DataSource,DataLink
C132,Gettysburg,Pennsylvania,PA,United States,2019,100717,-77.2310955,39.8309293,0.038946,0.001145,0.040092,0.000100,0.959908,High income,North America,YES,"Gettysburg, PA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C133,Glens Falls,New York,NY,United States,2019,127371,-73.6440058,43.3095164,NA,NA,0.019144,0.007883,0.972973,High income,North America,YES,"Glens Falls, NY Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C135,Grand Forks,North Dakota,ND,United States,2019,98529,-97.0328547,47.9252568,0.045307,0.003236,0.048544,0.010787,0.940669,High income,North America,YES,"Grand Forks, ND-MN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C136,Grand Island,Nebraska,NE,United States,2019,82293,-98.3420118,40.9263957,0.017932,0.008439,0.026371,0.002110,0.971519,High income,North America,YES,"Grand Island, NE Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C137,Grand Junction,Colorado,CO,United States,2019,145522,-108.5506486,39.0638705,0.015385,0.007101,0.022485,0.015385,0.962130,High income,North America,YES,"Grand Junction, CO Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C138,Grand Rapids-Wyoming,Michigan,MI,United States,2019,994009,-85.6819061,42.8852643,0.025522,0.005800,0.031323,0.009281,0.959397,High income,North America,YES,"Grand Rapids-Wyoming, MI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C140,Great Falls,Montana,MT,United States,2019,80826,-111.2833449,47.4941836,0.035676,0.006486,0.042162,0.006486,0.951351,High income,North America,YES,"Great Falls, MT Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C141,Greeley,Colorado,CO,United States,2019,261384,-104.7091322,40.4233142,0.024970,0.002378,0.027348,0.002378,0.970273,High income,North America,YES,"Greeley, CO Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C142,Green Bay,Wisconsin,WI,United States,2019,307003,-88.0198260,44.5191590,0.023337,0.001167,0.024504,0.002334,0.973162,High income,North America,YES,"Green Bay, WI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C143,Greensboro-High Point,North Carolina,NC,United States,2019,726949,-79.9420915,36.1062611,0.016374,0.001170,0.017544,0.010526,0.971930,High income,North America,YES,"Greensboro-High Point, NC Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C145,Greenville-Anderson-Mauldin,South Carolina,SC,United States,2019,833228,-82.3784573,34.8068609,0.012586,0.001144,0.013730,0.003432,0.982838,High income,North America,YES,"Greenville-Anderson-Mauldin, SC Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C147,Gulfport-Biloxi-Pascagoula,Mississippi,MS,United States,2019,374371,-88.8495404,30.6202716,0.024096,0.001095,0.025192,0.002191,0.972618,High income,North America,YES,"Gulfport-Biloxi-Pascagoula, MS Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C148,Hagerstown-Martinsburg,Maryland,MD,United States,2019,253596,-77.7199932,39.6417629,0.010262,0.004561,0.014823,0.004561,0.980616,High income,North America,YES,"Hagerstown-Martinsburg, MD-WV Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C150,Hanford-Corcoran,California,CA,United States,2019,149544,-119.5571298,36.0983363,NA,NA,0.011603,0.006329,0.982068,High income,North America,YES,"Hanford-Corcoran, CA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C151,Harrisburg-Carlisle,Pennsylvania,PA,United States,2019,549259,-77.1718666,40.2024296,0.029925,0.003741,0.033666,0.007481,0.958853,High income,North America,YES,"Harrisburg-Carlisle, PA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C152,Harrisonburg,Virginia,VA,United States,2019,126952,-78.8689155,38.4495688,0.052747,0.007692,0.060440,0.003297,0.936264,High income,North America,YES,"Harrisonburg, VA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C153,Hartford-West Hartford-East Hartford,Connecticut,CT,United States,2019,1202726,-72.6400001,41.7752437,0.023839,0.001255,0.025094,0.023839,0.951067,High income,North America,YES,"Hartford-West Hartford-East Hartford, CT Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C154,Hattiesburg,Mississippi,MS,United States,2019,144425,-89.2903392,31.3271189,NA,NA,0.005198,0.003119,0.991684,High income,North America,YES,"Hattiesburg, MS Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C155,Hickory-Lenoir-Morganton,North Carolina,NC,United States,2019,360384,-81.3399414,35.7771691,0.012945,0.004315,0.017260,0.000100,0.982740,High income,North America,YES,"Hickory-Lenoir-Morganton, NC Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C156,Hilton Head Island-Bluffton-Beaufort,South Carolina,SC,United States,2019,191998,-80.9380540,32.2958510,0.020666,0.010333,0.030999,0.010333,0.958668,High income,North America,YES,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C161,Houston-The Woodlands-Sugar Land,Texas,TX,United States,2019,6117444,-95.4543927,30.1874388,0.014201,0.003550,0.017751,0.015385,0.966864,High income,North America,YES,"Houston-The Woodlands-Sugar Land, TX Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C162,Huntington-Ashland,West Virginia,WV,United States,2019,360834,-82.4424257,38.4192184,0.017467,0.003275,0.020742,0.005459,0.973799,High income,North America,YES,"Huntington-Ashland, WV-KY-OH Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C163,Huntsville,Alabama,AL,United States,2019,425199,-86.5861037,34.7303688,0.007317,0.001220,0.008537,0.000100,0.991463,High income,North America,YES,"Huntsville, AL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C164,Idaho Falls,Idaho,ID,United States,2019,133902,-112.0339645,43.4916514,0.014444,0.001111,0.015556,0.021111,0.963333,High income,North America,YES,"Idaho Falls, ID Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C165,Indianapolis-Carmel-Anderson,Indiana,IN,United States,2019,1906705,-86.0675107,40.0286729,0.015796,0.003645,0.019441,0.007290,0.973269,High income,North America,YES,"Indianapolis-Carmel-Anderson, IN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C166,Iowa City,Iowa,IA,United States,2019,156798,-91.5301683,41.6611277,0.078431,0.020833,0.099265,0.024510,0.876225,High income,North America,YES,"Iowa City, IA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C167,Ithaca,New York,NY,United States,2019,102155,-76.5018807,42.4439614,0.153946,0.047865,0.201811,0.071151,0.727038,High income,North America,YES,"Ithaca, NY Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C169,Jackson,Michigan,MI,United States,2019,158230,-84.4046080,42.2476920,NA,NA,0.019340,0.006826,0.973834,High income,North America,YES,"Jackson, MI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C168,Jackson,Tennessee,TN,United States,2019,128613,-88.8377700,35.6591650,0.008724,0.001091,0.009815,0.005453,0.984733,High income,North America,YES,"Jackson, TN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C170,Jackson,Mississippi,MS,United States,2019,568025,-90.1848103,32.2987573,NA,NA,0.010917,0.002183,0.986900,High income,North America,YES,"Jackson, MS Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C171,Jacksonville,North Carolina,NC,United States,2019,178878,-77.4291030,34.7533210,0.087457,0.002302,0.089758,0.000100,0.910242,High income,North America,YES,"Jacksonville, NC Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C172,Jacksonville,Florida,FL,United States,2019,1364873,-81.6556510,30.3321838,0.013415,0.003659,0.017073,0.008537,0.974390,High income,North America,YES,"Jacksonville, FL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C173,Janesville-Beloit,Wisconsin,WI,United States,2019,158458,-89.0131441,42.6674848,0.016358,0.004362,0.020720,0.005453,0.973828,High income,North America,YES,"Janesville-Beloit, WI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C174,Jefferson City,Missouri,MO,United States,2019,148529,-92.1735164,38.5767017,0.023333,0.001111,0.024444,0.002222,0.973333,High income,North America,YES,"Jefferson City, MO Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C175,Johnson City,Tennessee,TN,United States,2019,198151,-82.3534727,36.3134397,NA,NA,0.015402,0.004400,0.980198,High income,North America,YES,"Johnson City, TN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C176,Johnstown,Pennsylvania,PA,United States,2019,139562,-78.9219698,40.3267407,NA,NA,0.019187,0.005643,0.975169,High income,North America,YES,"Johnstown, PA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C177,Jonesboro,Arkansas,AR,United States,2019,122524,-90.7042790,35.8422967,NA,NA,0.009709,0.000100,0.990291,High income,North America,YES,"Jonesboro, AR Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C178,Joplin,Missouri,MO,United States,2019,173655,-94.5132810,37.0842271,0.025584,0.001112,0.026696,0.001112,0.972191,High income,North America,YES,"Joplin, MO Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C179,Kahului-Wailuku-Lahaina,Hawaii,HI,United States,2019,157022,-156.6642357,20.8743796,0.029348,0.005435,0.034783,0.021739,0.943478,High income,North America,YES,"Kahului-Wailuku-Lahaina, HI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C180,Kalamazoo-Portage,Michigan,MI,United States,2019,326942,-85.5800022,42.2011538,0.018713,0.002339,0.021053,0.017544,0.961404,High income,North America,YES,"Kalamazoo-Portage, MI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C181,Kankakee,Illinois,IL,United States,2019,111336,-87.8611531,41.1200325,0.025478,0.003185,0.028662,0.008493,0.962845,High income,North America,YES,"Kankakee, IL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C182,Kansas City,Missouri,MO,United States,2019,2013678,-94.5785667,39.0997265,0.013733,0.002497,0.016230,0.006242,0.977528,High income,North America,YES,"Kansas City, MO-KS Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C183,Kennewick-Richland,Washington,WA,United States,2019,262209,-119.2233014,46.2349999,0.005624,0.002250,0.007874,0.004499,0.987627,High income,North America,YES,"Kennewick-Richland, WA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C184,Killeen-Temple,Texas,TX,United States,2019,411559,-97.7541373,31.0868730,NA,NA,0.026490,0.001104,0.972406,High income,North America,YES,"Killeen-Temple, TX Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C185,Kingsport-Bristol-Bristol,Tennessee,TN,United States,2019,306079,-82.5210793,36.5501045,NA,NA,0.010011,0.000100,0.989989,High income,North America,YES,"Kingsport-Bristol-Bristol, TN-VA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C186,Kingston,New York,NY,United States,2019,179942,-73.9973608,41.9270367,0.045340,0.006297,0.051637,0.015113,0.933249,High income,North America,YES,"Kingston, NY Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C187,Knoxville,Tennessee,TN,United States,2019,838775,-83.9207392,35.9606384,NA,NA,0.011547,0.003464,0.984988,High income,North America,YES,"Knoxville, TN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C189,La Crosse-Onalaska,Wisconsin,WI,United States,2019,133844,-91.2351393,43.8844092,0.035996,0.007874,0.043870,0.008999,0.947132,High income,North America,YES,"La Crosse-Onalaska, WI-MN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C190,LA METRO MERGED,California,CA,United States,2019,18867980,-118.2374770,34.0782030,0.025413,0.006353,0.031766,0.035578,0.932656,High income,North America,YES,LA METRO MERGED,US CENSUS DATA - Commuting,https://censusreporter.org/ 
C191,Lafayette,California,CA,United States,2019,469085,-122.1180201,37.8857582,0.015301,0.002186,0.017486,0.002186,0.980328,High income,North America,YES,"Lafayette, LA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C192,Lafayette-West Lafayette,Indiana,IN,United States,2019,204106,-86.8218305,40.4204002,0.076659,0.005721,0.082380,0.016018,0.901602,High income,North America,YES,"Lafayette-West Lafayette, IN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C193,Lake Charles,Louisiana,LA,United States,2019,199175,-93.2173758,30.2265949,0.028037,0.008307,0.036345,0.000100,0.963655,High income,North America,YES,"Lake Charles, LA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C194,Lake Havasu City-Kingman,Arizona,AZ,United States,2019,200737,-114.0394308,35.2449521,0.010593,0.003178,0.013771,0.004237,0.981992,High income,North America,YES,"Lake Havasu City-Kingman, AZ Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C195,Lakeland-Winter Haven,Florida,FL,United States,2019,609482,-81.7218816,28.0219448,0.011442,0.003432,0.014874,0.000100,0.985126,High income,North America,YES,"Lakeland-Winter Haven, FL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C196,Lancaster,Pennsylvania,PA,United States,2019,519763,-76.3055144,40.0378755,0.035921,0.009270,0.045191,0.006952,0.947856,High income,North America,YES,"Lancaster, PA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C197,Lansing-East Lansing,Michigan,MI,United States,2019,462062,-84.4838654,42.7369792,0.029963,0.007491,0.037453,0.016230,0.946317,High income,North America,YES,"Lansing-East Lansing, MI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C198,Laredo,Texas,TX,United States,2019,254496,-99.4803241,27.5305671,0.013786,0.001060,0.014846,0.011665,0.973489,High income,North America,YES,"Laredo, TX Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C199,Las Cruces,New Mexico,NM,United States,2019,210156,-106.7636538,32.3199396,0.024581,0.005587,0.030168,0.001117,0.968715,High income,North America,YES,"Las Cruces, NM Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C200,Las Vegas-Henderson-Paradise,Nevada,NV,United States,2019,1978938,-115.0627936,36.0118510,0.013841,0.002307,0.016148,0.020761,0.963091,High income,North America,YES,"Las Vegas-Henderson-Paradise, NV Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C201,Lawrence,Kansas,KS,United States,2019,112329,-95.2352501,38.9716689,0.047281,0.016548,0.063830,0.022459,0.913712,High income,North America,YES,"Lawrence, KS Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C202,Lawton,Oklahoma,OK,United States,2019,130246,-98.3959291,34.6035669,0.026196,0.009112,0.035308,0.003417,0.961276,High income,North America,YES,"Lawton, OK Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C203,Lebanon,Pennsylvania,PA,United States,2019,133475,-76.4092680,40.3404520,NA,NA,0.037204,0.015784,0.947012,High income,North America,YES,"Lebanon, PA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C206,Lexington-Fayette,Kentucky,KY,United States,2019,477997,-84.5037164,38.0405837,0.029002,0.005800,0.034803,0.009281,0.955916,High income,North America,YES,"Lexington-Fayette, KY Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C207,Lima,Ohio,OH,United States,2019,104310,-84.1003910,40.7384440,0.015890,0.002119,0.018008,0.004237,0.977754,High income,North America,YES,"Lima, OH Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C208,Lincoln,Nebraska,NE,United States,2019,306006,-96.6851982,40.8257625,0.034682,0.009249,0.043931,0.009249,0.946821,High income,North America,YES,"Lincoln, NE Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C209,Little Rock-North Little Rock-Conway,Arkansas,AR,United States,2019,708066,-92.3419970,34.7617290,0.010135,0.001126,0.011261,0.003378,0.985360,High income,North America,YES,"Little Rock-North Little Rock-Conway, AR Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C210,Logan,Utah,UT,United States,2019,126586,-111.8338359,41.7369803,0.032749,0.015205,0.047953,0.009357,0.942690,High income,North America,YES,"Logan, UT-ID Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C212,Longview,Texas,TX,United States,2019,213769,-94.7404891,32.5007037,0.016094,0.002146,0.018240,0.000100,0.981760,High income,North America,YES,"Longview, TX Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C211,Longview,Washington,WA,United States,2019,100668,-122.9384350,46.1389340,NA,NA,0.011299,0.000100,0.988701,High income,North America,YES,"Longview, WA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C213,Louisville/Jefferson County,Kentucky,KY,United States,2019,1238803,-85.7584557,38.2526647,0.014184,0.001182,0.015366,0.008274,0.976359,High income,North America,YES,"Louisville/Jefferson County, KY-IN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C214,Lubbock,Texas,TX,United States,2019,294953,-101.8551665,33.5778631,0.021505,0.003226,0.024731,0.008602,0.966667,High income,North America,YES,"Lubbock, TX Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C215,Lynchburg,Virginia,VA,United States,2019,252706,-79.1422464,37.4137536,NA,NA,0.022222,0.001170,0.976608,High income,North America,YES,"Lynchburg, VA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C216,Macon,Georgia,GA,United States,2019,229059,-83.6324022,32.8406946,NA,NA,0.014541,0.004474,0.980984,High income,North America,YES,"Macon, GA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C217,Madera,California,CA,United States,2019,149996,-120.0607176,36.9613356,NA,NA,0.005774,0.004619,0.989607,High income,North America,YES,"Madera, CA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C218,Madison,Wisconsin,WI,United States,2019,612986,-89.4012302,43.0730517,0.064599,0.018088,0.082687,0.016796,0.900517,High income,North America,YES,"Madison, WI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C219,Manchester-Nashua,New Hampshire,NH,United States,2019,398595,-71.4811745,42.7865041,0.020699,0.001294,0.021992,0.003881,0.974127,High income,North America,YES,"Manchester-Nashua, NH Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C220,Manhattan,Kansas,KA,United States,2019,95225,-96.5696810,39.1820030,0.083049,0.003413,0.086462,0.001138,0.912400,High income,North America,YES,"Manhattan, KS Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C221,Mankato-North Mankato,Minnesota,MN,United States,2019,96427,-94.0338450,44.1732996,0.056128,0.003436,0.059565,0.004582,0.935853,High income,North America,YES,"Mankato-North Mankato, MN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C222,Mansfield,Ohio,OH,United States,2019,121513,-82.5154471,40.7583900,0.016146,0.001076,0.017223,0.010764,0.972013,High income,North America,YES,"Mansfield, OH Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C224,McAllen-Edinburg-Mission,Texas,TX,United States,2019,791346,-98.2269249,26.2403361,NA,NA,0.006682,0.002227,0.991091,High income,North America,YES,"McAllen-Edinburg-Mission, TX Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C225,Medford,Oregon,OR,United States,2019,204831,-122.8755949,42.3265152,0.032530,0.006024,0.038554,0.006024,0.955422,High income,North America,YES,"Medford, OR Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C226,Memphis,Tennessee,TN,United States,2019,1319572,-90.0489801,35.1495343,NA,NA,0.010193,0.002265,0.987542,High income,North America,YES,"Memphis, TN-MS-AR Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C227,Merced,California,CA,United States,2019,257674,-120.4829677,37.3021632,0.030336,0.002167,0.032503,0.005417,0.962080,High income,North America,YES,"Merced, CA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C228,Miami-Fort Lauderdale-West Palm Beach,Florida,FL,United States,2019,5713638,-80.3295358,25.7947380,0.016687,0.004768,0.021454,0.023838,0.954708,High income,North America,YES,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C230,Midland,Michigan,MI,United States,2019,82890,-84.2416980,43.6222200,0.028186,0.002451,0.030637,0.014706,0.954657,High income,North America,YES,"Midland, MI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C232,Milwaukee-Waukesha-West Allis,Wisconsin,WI,United States,2019,1546202,-88.0070315,43.0166806,0.026797,0.003654,0.030451,0.020706,0.948843,High income,North America,YES,"Milwaukee-Waukesha-West Allis, WI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C233,"Minneapolis-St, Paul-Bloomington",Minnesota,MN,United States,2019,3380410,-93.2222846,44.8847554,0.024357,0.005413,0.029770,0.023004,0.947226,High income,North America,YES,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C234,Missoula,Montana,MT,United States,2019,110160,-113.9965860,46.8787176,0.032491,0.048135,0.080626,0.004813,0.914561,High income,North America,YES,"Missoula, MT Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C235,Mobile,Alabama,AL,United States,2019,408884,-88.0398912,30.6953657,0.007568,0.001081,0.008649,0.002162,0.989189,High income,North America,YES,"Mobile, AL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C236,Modesto,California,CA,United States,2019,515124,-120.9968782,37.6390972,0.013143,0.003286,0.016429,0.010953,0.972618,High income,North America,YES,"Modesto, CA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C237,Monroe,Michigan,MI,United States,2019,148887,-83.3964260,41.9148740,NA,NA,0.018847,0.002217,0.978936,High income,North America,YES,"Monroe, MI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C238,Monroe,Louisiana,LA,United States,2019,175542,-92.1193012,32.5093109,0.019694,0.002188,0.021882,0.003282,0.974836,High income,North America,YES,"Monroe, LA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C239,Montgomery,Alabama,AL,United States,2019,371125,-86.2999689,32.3668052,NA,NA,0.007617,0.001088,0.991295,High income,North America,YES,"Montgomery, AL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C240,Morgantown,West Virginia,WV,United States,2019,132964,-79.9558968,39.6295260,0.030481,0.003517,0.033998,0.004689,0.961313,High income,North America,YES,"Morgantown, WV Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C242,Mount Vernon-Anacortes,Washington,WA,United States,2019,117136,-122.3073789,48.3964933,0.025974,0.002361,0.028335,0.003542,0.968123,High income,North America,YES,"Mount Vernon-Anacortes, WA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C243,Muncie,Indiana,IN,United States,2019,116392,-85.3863599,40.1933767,0.029189,0.008649,0.037838,0.011892,0.950270,High income,North America,YES,"Muncie, IN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C244,Muskegon,Michigan,MI,United States,2019,169460,-86.2483921,43.2341813,0.016322,0.004353,0.020675,0.000100,0.979325,High income,North America,YES,"Muskegon, MI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C245,Myrtle Beach-Conway-North Myrtle Beach,South Carolina,SC,United States,2019,392482,-78.6780522,33.8292472,0.012373,0.002250,0.014623,0.005624,0.979753,High income,North America,YES,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C246,Napa,California,CA,United States,2019,137637,-122.2868650,38.2975381,0.017370,0.006203,0.023573,0.008685,0.967742,High income,North America,YES,"Napa, CA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C247,Naples-Immokalee-Marco Island,Florida,FL,United States,2019,331121,-81.6524734,26.2735504,0.009270,0.003476,0.012746,0.001159,0.986095,High income,North America,YES,"Naples-Immokalee-Marco Island, FL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C248,Nashville-Davidson--Murfreesboro--Franklin,Tennessee,TN,United States,2019,1708758,-86.7384749,36.1844178,0.013854,0.001259,0.015113,0.007557,0.977330,High income,North America,YES,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C249,New Bern,North Carolina,NC,United States,2019,125917,-77.0441143,35.1084930,0.016393,0.002186,0.018579,0.001093,0.980328,High income,North America,YES,"New Bern, NC Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C250,New Haven-Milford,Connecticut,CT,United States,2019,854789,-73.0640360,41.2306979,0.043062,0.004785,0.047847,0.027512,0.924641,High income,North America,YES,"New Haven-Milford, CT Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C251,New Orleans-Metairie,Louisiana,LA,United States,2019,1212380,-90.1528519,29.9840922,0.020525,0.006842,0.027366,0.015964,0.956670,High income,North America,YES,"New Orleans-Metairie, LA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C252,New York-Newark-Jersey City,New Jersey,NJ,United States,2019,19635666,-74.1723667,40.7356570,0.066062,0.009067,0.075130,0.246114,0.678756,High income,North America,YES,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C253,Niles-Benton Harbor,Michigan,MI,United States,2019,154308,-86.4453551,42.1043594,0.028736,0.001149,0.029885,0.003448,0.966667,High income,North America,YES,"Niles-Benton Harbor, MI Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C254,North Port-Sarasota-Bradenton,Florida,FL,United States,2019,716977,-82.4493250,27.3285510,0.016746,0.005981,0.022727,0.004785,0.972488,High income,North America,YES,"North Port-Sarasota-Bradenton, FL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C255,Norwich-New London,Connecticut,CT,United States,2019,271406,-72.0759105,41.5242649,0.028605,0.001192,0.029797,0.010727,0.959476,High income,North America,YES,"Norwich-New London, CT Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C256,Ocala,Florida,FL,United States,2019,331443,-82.1400923,29.1871986,0.005556,0.002222,0.007778,0.000100,0.992222,High income,North America,YES,"Ocala, FL Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C257,Ocean City,New Jersey,NJ,United States,2019,95345,-74.5750260,39.2778170,0.012658,0.006904,0.019563,0.004603,0.975834,High income,North America,YES,"Ocean City, NJ Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C259,Ogden-Clearfield,Utah,UT,United States,2019,603869,-111.9620208,41.2364919,0.015815,0.003650,0.019465,0.010949,0.969586,High income,North America,YES,"Ogden-Clearfield, UT Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C260,Oklahoma City,Oklahoma,OK,United States,2019,1279535,-97.5164276,35.4675602,0.018265,0.002283,0.020548,0.002283,0.977169,High income,North America,YES,"Oklahoma City, OK Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
C261,Olympia-Tumwater,Washington,WA,United States,2019,256477,-122.9085370,46.9999730,NA,NA,0.024804,0.011749,0.963446,High income,North America,YES,"Olympia-Tumwater, WA Metro Area",US CENSUS DATA - Commuting,https://censusreporter.org/ 
